link,id,host,date,Availability,Year,Floor,LoyerNet,Charges,Space,LatLong,Description
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-373936
",373936,"Immobilier
","2020-02-22
",août 2020										</span>,2020,4,1250,-1,34,"(46.5359927, 6.5798543)","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux.<br><br>Ce magnifique studio se situe au 4° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Un séjour de 28.8m2 avec armoires murales à l'entrée<br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Stores électriques<br><br>- Loyer net : CHF 1'250 .-<br>- Charges: CHF 95.-<br>- Total: CHF 1'345.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-373937
",373937,"Immobilier
","2020-02-22
",août 2020										</span>,2020,4,1690,-1,65,"(46.5358092, 6.5801401)","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux.<br><br>Ce magnifique appartement de 2.5 pièces se situe au 4° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 31.1m2<br>- Cuisine ouverte avec ilot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Une spacieuse chambre à coucher de 16m2 avec armoires murales<br>- Cellier de 6,7 m² avec raccordement pour colonne de lavage<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'690 .-<br>- Charges: CHF 185.-<br>- Total: CHF 1'875.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-373938
",373938,"Immobilier
","2020-02-22
",août 2020										</span>,2020,4,1550,-1,62,"(46.5351072, 6.5795312)","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux.<br><br>Ce magnifique appartement de 2.5 pièces se situe au 4° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 36m2<br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Une spacieuse chambre à coucher de 15.4m2 avec armoires murales<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'550 .-<br>- Charges: CHF 180.-<br>- Total: CHF 1'730.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-373939
",373939,"Immobilier
","2020-02-22
",août 2020										</span>,2020,3,1490,-1,52,"(46.5351072, 6.5795312)","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux.<br><br>Ce magnifique studio se situe au 3° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Un séjour de 34.9m2 avec armoires murales à l'entrée<br>- Cuisine ouverte entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Stores électriques<br><br>- Loyer net : CHF 1'490 .-<br>- Charges: CHF 150.-<br>- Total: CHF 1'640.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/bernard-nicod-siege-400/appartement-2-pieces-3eme-etage-renens-vd-374351
",374351,"Immobilier
","2020-02-22
",mars 2020										</span>,-1,3,-1,120,44,"(46.5404198, 6.5883624)",<p>Balcon - Tranquillité - Verdure - A proximité des écoles - salle de bains/WC - séjour - cuisine - hall - chambre</p>
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/naef-immobilier-lausanne-343/nid-douillet-ideal-famille-375038
",375038,"Immobilier
","2020-02-22
",maintenant										</span>,2012,2,2850,200,112,"(46.5398158, 6.611656)","<p>Idéalement situé en contrebas du Chemin de Pierrefleur, cet immeuble bénéfice d'un calme absolu tout en restant à proximité immédiate des transports publics (lignes TL 2, 4 et 33 + LEB arrêt Prilly-Chasseur) et axes autoroutiers (Lausanne Blécherette).<br><br>Entouré de verdure, l'appartement est traversant et très lumineux.<br><br>Par ailleurs, il dispose de tout le confort des constructions récentes (armoires murales, congélateur séparé du frigo, branchement pour colonne de lavage, etc.).<br><br>Deux places de parc intérieures sont à louer en sus (Fr. 150.--/mois/place).</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-3-pieces-2eme-etage-lausanne-375093
",375093,"Immobilier
","2020-02-22
",mars 2020										</span>,-1,2,1400,200,57,"(46.5275725, 6.6064472)","<p>Magnifique appartement de 3 pièces idéalement situé et proche de toutes les commodités.<br><br>Il se compose comme suit:<br>- Salon avec accès balcon<br>- Chambre avec accès balcon et armoire murale<br>- Chambre<br>- WC séparé<br>- Salle de bains spacieuse<br>- Cuisine fermée<br>- Balcon<br><br>Possibilité d'installer une machine à laver dans le WC<br><br>Peintures vont être entièrement refaites, location à partir du 15.03.2020<br><br>Pour les visites, veuillez contacter la locataire actuelle</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-2-pieces-5eme-etage-lausanne-375095
",375095,"Immobilier
","2020-02-22
",mai 2020										</span>,-1,5,1440,110,41,"(46.513941, 6.6337268)","<p>Magnifique appartement de 2 pièces idéalement situé sous-gare avec vue partielle sur le lac.<br>Il se compose comme suit:<br>- hall d'entrée avec armoires de rangement<br>- petite cuisine<br>- salon<br>- chambre<br>- salle de bains<br><br>Va être rénové sol et peinture + boiseries et WC remplacé. Relocation au 01.06.2020<br><br>Pour les visites, veuillez prendre contact avec le locataire actuel<br><br>pour la demande de location ou toute question, par mail à</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/apleona-real-estate-ag-670/grand-studio-centre-ville-376524
",376524,"Immobilier
","2020-02-22
",juin 2020										</span>,1954,4,1150,75,30,"(46.5239202, 6.6212074)","<p>L'immeuble a été rénové en 2007, il se situe à proximité du quartier de Chauderon, proche des transports publics (arrêt de bus ""Boston"" à 150 mètres) et des commerces.<br><br>Le logement se compose comme suit :<br>- 1 hall d'entrée,<br>- 1 grande pièce à vivre avec parquet,<br>- 1 cuisine agencée et séparée avec 2 plaques vitrocéramiques, four/micro-ondes et frigo,<br>- 1 salle de bains/WC,<br>- 1 cave.<br><br>Disponible dès le 16.06.2020<br><br>Travaux prévus : Réfection complète des peintures et du parquet.<br><br>Pour les visites, veuillez contacter directement Monsieur Rodolfo Bertella.<br><br>BAIL FIXE DE DURÉE DÉTERMINÉE DE 5 ANS, AVEC POSSIBILITÉS DE RESILIATION UNILATÉRALE PAR LE LOCATAIRE.<br><br>Votre dossier d’inscription doit comporter les pièces suivantes, pour tous les titulaires du bail, y compris l’éventuel garant : <br><br>- Demande d’inscription dûment remplie, datée et signée (à télécharger sur notre site internet : www.realestate.apleona.ch),<br>- Copie de vos 3 dernières fiches de salaire,<br>- Attestation originale de l’Office des poursuites, datant de moins de 3 mois,<br>- Copie de votre pièce d’identité (si nationalité suisse) ou permis de séjour.<br><br>Les dossiers doivent être envoyés par poste ou déposés directement à notre agence (pas de fax, ni de mail).</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/apleona-real-estate-ag-670/bel-appartement-3-pieces-coeur-rues-pietonnes-376552
",376552,"Immobilier
","2020-02-22
",mai 2020										</span>,1944,4,1800,235,75,"(46.5224018, 6.631628)","<p>Ce logement est situé dans l'hyper centre de Lausanne, proche de toutes les commodités. Il est lumineux et spacieux et possède des pièces de belles dimensions avec parquet.<br><br>Il se compose comme suit :<br><br>- 1 hall/salle à manger,<br>- 1 vaste séjour,<br>- 1 cuisine agencée (four, frigo, cuisinière, four) et fermée,<br>- 2 chambres,<br>- 1 salle de bains/WC/lavabo,<br>- 1 WC séparé,<br>- 1 cave.<br><br>Date de relocation : 01.05.2020 ou à convenir<br>Pour les visites, veuillez nous contacter.<br>L'appartement sera renové (peinture et parquet). <br><br>Votre dossier d'inscription doit comporter les pièces suivantes, pour tous les titulaires du bail, y compris l’éventuel garant : <br><br>- Demande d'inscription dûment remplie, datée et signée (à télécharger sur notre site internet)<br>- Copie de vos 3 dernières fiches de salaire<br>- Attestation originale de l’Office des poursuites, datant de moins de 3 mois<br>- Copie de votre pièce d'identité (si nationalité suisse) ou permis de séjour<br><br>Les dossiers doivent être envoyés par poste ou déposés directement à notre agence (pas de fax ni de mail)<br><br>Seuls les dossiers complets et transmis correctement seront pris en considération.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/regie-duboux-279/chemin-montolivet-19-lausanne-376685
",376685,"Immobilier
","2020-02-22
",mars 2020										</span>,-1,4,850,10,-1,"(46.5102232, 6.6372728)","<p>Annonce adressée uniquement à la gente féminine.<br><br> <br><br>Quartier calme et verdoyant, proche de toutes commodités.<br><br> <br><br>Chambre indépendante meublée n° 407 comprenant :<br><br>- Frigo<br><br>- Lavabo<br><br> <br><br>A usage commun :<br><br>- Cuisine<br><br>- Séjour<br><br>- Douches et sanitaires<br><br>- Buanderie<br><br> <br><br>Disponibilité : De suite ou à convenir<br><br> <br>Contact pour visite : M. Milloud, concierge</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-377302
",377302,"Immobilier
","2020-02-22
",août 2020										</span>,2020,4,1550,-1,60,"(46.5355668, 6.5799793)","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux. <br><br>Ce magnifique appartement de 2.5 pièces se situe au 4° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 34.2m2<br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Une spacieuse chambre à coucher de 14.5m2 avec armoires murales<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'550.-<br>- Charges: CHF 170.-<br>- Total: CHF 1'720.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-377303
",377303,"Immobilier
","2020-02-22
",août 2020										</span>,2020,3,1450,-1,52,"(46.5356798, 6.58012)","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux. <br><br>Ce magnifique appartement de 2.5 pièces se situe au 3° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 32m2<br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Une spacieuse chambre à coucher de 14.6m2 avec armoires murales<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'450.-<br>- Charges: CHF 150.-<br>- Total: CHF 1'600.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-377304
",377304,"Immobilier
","2020-02-22
",août 2020										</span>,2020,5,1700,-1,66,"(46.5355508, 6.5796813)","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux. <br><br>Ce magnifique appartement de 2.5 pièces se situe au 5° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 43.6m²<br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Une spacieuse chambre à coucher de 17.3m2 avec armoires murales<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'700.-<br>- Charges: CHF 220.-<br>- Total: CHF 1'920.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-377305
",377305,"Immobilier
","2020-02-22
",août 2020										</span>,2020,5,1700,-1,76,"(46.5355668, 6.5799793)","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux. <br><br>Ce magnifique appartement de 2.5 pièces se situe au 5° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 30.3m2 donnant sur le jardin d'hiver de 7m²<br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Une spacieuse chambre à coucher de 21.3m2 avec armoires murales<br>- Cellier de 6,7m² avec raccordement pour colonne de lavage<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'700.-<br>- Charges: CHF 220.-<br>- Total: CHF 1'920.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-377306
",377306,"Immobilier
","2020-02-22
",août 2020										</span>,2020,5,1650,-1,70,"(46.5370147, 6.5788061)","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux. <br><br>Ce magnifique appartement de 2.5 pièces se situe au 5° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 33.2m2 donnant sur le jardin d'hiver de 6,9m²<br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Une spacieuse chambre à coucher de 19.2m2 avec armoires murales<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'650.-<br>- Charges: CHF 200.-<br>- Total: CHF 1'850.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-377307
",377307,"Immobilier
","2020-02-22
",août 2020										</span>,2020,5,1450,-1,49,"(46.5365776, 6.5787204)","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux. <br><br>Ce magnifique appartement de 2.5 pièces se situe au 5° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 29.2m²<br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Une spacieuse chambre à coucher de 14m2 avec armoires murales<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'450.-<br>- Charges: CHF 140.-<br>- Total: CHF 1'590.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-377308
",377308,"Immobilier
","2020-02-22
",août 2020										</span>,2020,5,1650,-1,54,"(46.5355668, 6.5799793)","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux. <br><br>Ce magnifique appartement de 2.5 pièces se situe au 5° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 33.4m²<br>- Cuisine ouverte avec ilot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Une spacieuse chambre à coucher de 15m2 avec armoires murales<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'650.-<br>- Charges: CHF 155.-<br>- Total: CHF 1'805.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-377309
",377309,"Immobilier
","2020-02-22
",août 2020										</span>,2020,5,2100,-1,90,"(46.5355648, 6.5801392)","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux.<br><br>Ce magnifique appartement de 3.5 pièces se situe au 5° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 40.1m2 <br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Salle de bains/WC<br>- Une chambre à coucher de 17m2 avec armoires murales<br>- Une deuxième chambre de 16m2<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 2'100.-<br>- Charges: CHF 260.-<br>- Total: CHF 2'360.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-377310
",377310,"Immobilier
","2020-02-22
",août 2020										</span>,2020,5,1900,-1,81,"(46.5355668, 6.5799793)","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux.<br><br>Ce magnifique appartement de 3.5 pièces se situe au 5° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 33.5m2<br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Salle de bains/WC<br>- Une chambre à coucher de 16m2 avec armoires murales<br>- Une deuxième chambre de 13,9m2<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'900.-<br>- Charges: CHF 235.-<br>- Total: CHF 2'135.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-377325
",377325,"Immobilier
","2020-02-22
",août 2020										</span>,2020,7,1700,-1,53,"(46.5351072, 6.5795312)","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux. <br><br>Ce magnifique appartement de 2.5 pièces se situe au 7° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 34.1m2<br>- Cuisine ouverte avec ilot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Une spacieuse chambre à coucher de 13.9m2 avec armoires murales<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'700.-<br>- Charges: CHF 150.-<br>- Total: CHF 1'850.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-377326
",377326,"Immobilier
","2020-02-22
",août 2020										</span>,2020,7,1750,-1,67,"(46.5355668, 6.5799793)","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux. <br><br>Ce magnifique appartement de 2.5 pièces se situe au 7° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour donnant sur le jardin d'hiver de 6,7 m²<br>- Cuisine ouverte avec ilot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Une spacieuse chambre à coucher de 17.2m2 avec armoires murales<br>- Cellier de 6,7 m² avec raccordement pour colonne de lavage<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'750.-<br>- Charges: CHF 190.-<br>- Total: CHF 1'940.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-377327
",377327,"Immobilier
","2020-02-22
",août 2020										</span>,2020,7,1690,-1,58,"(46.5346751, 6.5792026)","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux. <br><br>Ce magnifique appartement de 2.5 pièces se situe au 7° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 33.8m²<br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Une spacieuse chambre à coucher de 13.6m2 avec armoires murales<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'690.-<br>- Charges: CHF 165.-<br>- Total: CHF 1'855.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-377328
",377328,"Immobilier
","2020-02-22
",août 2020										</span>,2020,7,1400,-1,34,"(46.5351072, 6.5795312)","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux.<br><br>Ce magnifique studio se situe au 7° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 29,2m²<br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'400.-<br>- Charges: CHF 95.-<br>- Total: CHF 1'495.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-377329
",377329,"Immobilier
","2020-02-22
",août 2020										</span>,2020,7,1400,-1,37,"(46.5351072, 6.5795312)","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux.<br><br>Ce magnifique studio se situe au 7° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 31,7m²<br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'400.-<br>- Charges: CHF 105.-<br>- Total: CHF 1'505.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-377330
",377330,"Immobilier
","2020-02-22
",août 2020										</span>,2020,7,1750,-1,69,"(46.535931, 6.5800247)","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux.<br><br>Ce magnifique studio se situe au 7° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 26,3m²<br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Une spacieuse chambre à coucher de 16m2 avec armoires murales<br>- Une chambre à coucher de 11.6m2<br>- Salle de douche avec douche italienne<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'750.-<br>- Charges: CHF 200.-<br>- Total: CHF 1'950.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-377331
",377331,"Immobilier
","2020-02-22
",août 2020										</span>,2020,6,1850,-1,71,"(46.5355508, 6.5796813)","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux.<br><br>Ce magnifique appartement de 3.5 pièces se situe au 6° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 27m2 <br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Une spacieuse chambre à coucher de 23.1m2 avec armoires murales<br>- Une spacieuse chambre à coucher de 23.1m2<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'850.-<br>- Charges: CHF 205.-<br>- Total: CHF 2'055.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
